web_scraper_order,web_scraper_start_url,category,name,price,image,url
"1784116343-10188","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 8GB RAM & 256GB Storage | Black Color
A069 NOTHING PHONE (4A) 8+256 BLACK","NPR71,999","https://www.cgdigital.com.np/api/images/products/DLM2mc_1773818206-8GB+256GB-BLACK.jpg","https://cgdigital.com.np/product-phone-4a---8gb-ram-&-256gb-storage-%7C-black-color-4576"
"1784116343-10189","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 8GB RAM & 128GB Storage | Black Color
A069 NOTHING PHONE (4A) 8+128 BLACK","NPR64,999","https://www.cgdigital.com.np/api/images/products/9nku6P_1773817582-8GB+128GB-BLACK.jpg","https://cgdigital.com.np/product-phone-4a---8gb-ram-&-128gb-storage-%7C-black-color-4574"
"1784116343-10190","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","CMF Watch Pro 3 Pro - Orange
D399 CMF WATCH 3 PRO ORANGE","NPR14,999","https://www.cgdigital.com.np/api/images/products/w9QB19_1768909064-01.jpg","https://cgdigital.com.np/product-watch-pro-3-pro---orange-4541"
"1784116343-10191","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","CMF Watch Pro 3 Pro - Light Grey
D399 CMF WATCH 3 PRO LIGHT GREY","NPR14,999","https://www.cgdigital.com.np/api/images/products/CV4Fr5_1768908893-01.jpg","https://cgdigital.com.np/product-watch-pro-3-pro---light-grey-4540"
"1784116343-10192","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","CMF Watch Pro 3 Pro - Light Green
D399 CMF WATCH 3 PRO LIGHT GREEN","NPR14,999","https://www.cgdigital.com.np/api/images/products/EFyWMo_1768908811-01.jpg","https://cgdigital.com.np/product-watch-pro-3-pro---light-green-4539"
"1784116343-10193","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Ear - Black
B171 NOTHING EAR BLACK","NPR22,999","https://www.cgdigital.com.np/api/images/products/kYRvFC_1768906440-01.jpg","https://cgdigital.com.np/product-ear---black-4538"
"1784116343-10194","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Motorola Mobility Moto G96 - 8GB RAM & 256GB Storage | Greener Pastures Color
G96 MOTO XT2531-2 (8+256) GP GREENER PASTURES","NPR44,999","https://www.cgdigital.com.np/api/images/products/BGVv3i_1768820368-01.jpg","https://cgdigital.com.np/product-moto-g96---8gb-ram-&-256gb-storage-%7C-greener-pastures-color-4532"
"1784116343-10195","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Motorola Mobility Moto G96 - 8GB RAM & 256GB Storage | Ashleigh Blue Color
G96 MOTO XT2531-2 (8+256) AB ASHLEIGH BLUE","NPR44,999","https://www.cgdigital.com.np/api/images/products/cR0GjP_1768820176-01.jpg","https://cgdigital.com.np/product-moto-g96---8gb-ram-&-256gb-storage-%7C-ashleigh-blue-color-4531"
"1784116343-10196","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","AI+ AI+ Nova 5G (Sparkle Red) 8/128 GB
AI NOVA-0L","NPR21,999","","https://cgdigital.com.np/product-ai--nova-5g-(sparkle-red)-8-128-gb-4683"
"1784116343-10197","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 12GB RAM & 256GB Storage | Blue Color
A069 NOTHING PHONE (4A) 12+256 BLUE","NPR78,999","","https://cgdigital.com.np/product-phone-4a---12gb-ram-&-256gb-storage-%7C-blue-color-4579"
"1784116343-10198","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 12GB RAM & 256GB Storage | Pink Color
A069 NOTHING PHONE (4A) 12+256 PINK","NPR78,999","","https://cgdigital.com.np/product-phone-4a---12gb-ram-&-256gb-storage-%7C-pink-color-4578"
"1784116343-10199","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 8GB RAM & 256GB Storage | White Color
A069 NOTHING PHONE (4A) 8+256 WHITE","NPR71,999","","https://cgdigital.com.np/product-phone-4a---8gb-ram-&-256gb-storage-%7C-white-color-4577"
"1784116343-10200","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 8GB RAM & 256GB Storage | Black Color
A069 NOTHING PHONE (4A) 8+256 BLACK","NPR71,999","","https://cgdigital.com.np/product-phone-4a---8gb-ram-&-256gb-storage-%7C-black-color-4576"
"1784116343-10201","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 8GB RAM & 128GB Storage | Black Color
A069 NOTHING PHONE (4A) 8+128 BLACK","NPR64,999","","https://cgdigital.com.np/product-phone-4a---8gb-ram-&-128gb-storage-%7C-black-color-4574"
"1784116343-10202","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","CMF Watch Pro 3 Pro - Orange
D399 CMF WATCH 3 PRO ORANGE","NPR14,999","","https://cgdigital.com.np/product-watch-pro-3-pro---orange-4541"
"1784116343-10203","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","CMF Watch Pro 3 Pro - Light Grey
D399 CMF WATCH 3 PRO LIGHT GREY","NPR14,999","","https://cgdigital.com.np/product-watch-pro-3-pro---light-grey-4540"
"1784116343-10204","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","CMF Watch Pro 3 Pro - Light Green
D399 CMF WATCH 3 PRO LIGHT GREEN","NPR14,999","","https://cgdigital.com.np/product-watch-pro-3-pro---light-green-4539"
"1784116343-10205","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Ear - Black
B171 NOTHING EAR BLACK","NPR22,999","","https://cgdigital.com.np/product-ear---black-4538"
"1784116343-10206","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Motorola Mobility Moto G96 - 8GB RAM & 256GB Storage | Greener Pastures Color
G96 MOTO XT2531-2 (8+256) GP GREENER PASTURES","NPR44,999","","https://cgdigital.com.np/product-moto-g96---8gb-ram-&-256gb-storage-%7C-greener-pastures-color-4532"
"1784116343-10207","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Motorola Mobility Moto G96 - 8GB RAM & 256GB Storage | Ashleigh Blue Color
G96 MOTO XT2531-2 (8+256) AB ASHLEIGH BLUE","NPR44,999","","https://cgdigital.com.np/product-moto-g96---8gb-ram-&-256gb-storage-%7C-ashleigh-blue-color-4531"
"1784116343-10208","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","AI+ AI+ Nova 5G (Sparkle Red) 8/128 GB
AI NOVA-0L","NPR21,999","","https://cgdigital.com.np/product-ai--nova-5g-(sparkle-red)-8-128-gb-4683"
"1784116343-10209","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 12GB RAM & 256GB Storage | Blue Color
A069 NOTHING PHONE (4A) 12+256 BLUE","NPR78,999","","https://cgdigital.com.np/product-phone-4a---12gb-ram-&-256gb-storage-%7C-blue-color-4579"
"1784116343-10210","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 12GB RAM & 256GB Storage | Pink Color
A069 NOTHING PHONE (4A) 12+256 PINK","NPR78,999","","https://cgdigital.com.np/product-phone-4a---12gb-ram-&-256gb-storage-%7C-pink-color-4578"
"1784116343-10211","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 8GB RAM & 256GB Storage | White Color
A069 NOTHING PHONE (4A) 8+256 WHITE","NPR71,999","","https://cgdigital.com.np/product-phone-4a---8gb-ram-&-256gb-storage-%7C-white-color-4577"
"1784116343-10212","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 8GB RAM & 256GB Storage | Black Color
A069 NOTHING PHONE (4A) 8+256 BLACK","NPR71,999","","https://cgdigital.com.np/product-phone-4a---8gb-ram-&-256gb-storage-%7C-black-color-4576"
"1784116343-10213","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 8GB RAM & 128GB Storage | Black Color
A069 NOTHING PHONE (4A) 8+128 BLACK","NPR64,999","","https://cgdigital.com.np/product-phone-4a---8gb-ram-&-128gb-storage-%7C-black-color-4574"
"1784116343-10214","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","CMF Watch Pro 3 Pro - Orange
D399 CMF WATCH 3 PRO ORANGE","NPR14,999","","https://cgdigital.com.np/product-watch-pro-3-pro---orange-4541"
"1784116343-10215","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","CMF Watch Pro 3 Pro - Light Grey
D399 CMF WATCH 3 PRO LIGHT GREY","NPR14,999","","https://cgdigital.com.np/product-watch-pro-3-pro---light-grey-4540"
"1784116343-10216","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","CMF Watch Pro 3 Pro - Light Green
D399 CMF WATCH 3 PRO LIGHT GREEN","NPR14,999","","https://cgdigital.com.np/product-watch-pro-3-pro---light-green-4539"
"1784116343-10217","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Ear - Black
B171 NOTHING EAR BLACK","NPR22,999","","https://cgdigital.com.np/product-ear---black-4538"
"1784116343-10218","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Motorola Mobility Moto G96 - 8GB RAM & 256GB Storage | Greener Pastures Color
G96 MOTO XT2531-2 (8+256) GP GREENER PASTURES","NPR44,999","","https://cgdigital.com.np/product-moto-g96---8gb-ram-&-256gb-storage-%7C-greener-pastures-color-4532"
"1784116343-10219","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Motorola Mobility Moto G96 - 8GB RAM & 256GB Storage | Ashleigh Blue Color
G96 MOTO XT2531-2 (8+256) AB ASHLEIGH BLUE","NPR44,999","","https://cgdigital.com.np/product-moto-g96---8gb-ram-&-256gb-storage-%7C-ashleigh-blue-color-4531"
"1784116343-10220","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","AI+ AI+ Nova 5G (Sparkle Red) 8/128 GB
AI NOVA-0L","NPR21,999","","https://cgdigital.com.np/product-ai--nova-5g-(sparkle-red)-8-128-gb-4683"
"1784116343-10221","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 12GB RAM & 256GB Storage | Blue Color
A069 NOTHING PHONE (4A) 12+256 BLUE","NPR78,999","","https://cgdigital.com.np/product-phone-4a---12gb-ram-&-256gb-storage-%7C-blue-color-4579"
"1784116343-10222","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 12GB RAM & 256GB Storage | Pink Color
A069 NOTHING PHONE (4A) 12+256 PINK","NPR78,999","","https://cgdigital.com.np/product-phone-4a---12gb-ram-&-256gb-storage-%7C-pink-color-4578"
"1784116343-10223","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 8GB RAM & 256GB Storage | White Color
A069 NOTHING PHONE (4A) 8+256 WHITE","NPR71,999","","https://cgdigital.com.np/product-phone-4a---8gb-ram-&-256gb-storage-%7C-white-color-4577"
"1784116343-10224","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 8GB RAM & 256GB Storage | Black Color
A069 NOTHING PHONE (4A) 8+256 BLACK","NPR71,999","","https://cgdigital.com.np/product-phone-4a---8gb-ram-&-256gb-storage-%7C-black-color-4576"
"1784116343-10225","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone 4a - 8GB RAM & 128GB Storage | Black Color
A069 NOTHING PHONE (4A) 8+128 BLACK","NPR64,999","","https://cgdigital.com.np/product-phone-4a---8gb-ram-&-128gb-storage-%7C-black-color-4574"
"1784116343-10226","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","CMF Watch Pro 3 Pro - Orange
D399 CMF WATCH 3 PRO ORANGE","NPR14,999","","https://cgdigital.com.np/product-watch-pro-3-pro---orange-4541"
"1784116343-10227","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","CMF Watch Pro 3 Pro - Light Grey
D399 CMF WATCH 3 PRO LIGHT GREY","NPR14,999","","https://cgdigital.com.np/product-watch-pro-3-pro---light-grey-4540"
"1784116343-10228","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","CMF Watch Pro 3 Pro - Light Green
D399 CMF WATCH 3 PRO LIGHT GREEN","NPR14,999","","https://cgdigital.com.np/product-watch-pro-3-pro---light-green-4539"
"1784116343-10229","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Ear - Black
B171 NOTHING EAR BLACK","NPR22,999","","https://cgdigital.com.np/product-ear---black-4538"
"1784116343-10230","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Motorola Mobility Moto G96 - 8GB RAM & 256GB Storage | Greener Pastures Color
G96 MOTO XT2531-2 (8+256) GP GREENER PASTURES","NPR44,999","","https://cgdigital.com.np/product-moto-g96---8gb-ram-&-256gb-storage-%7C-greener-pastures-color-4532"
"1784116343-10231","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Motorola Mobility Moto G96 - 8GB RAM & 256GB Storage | Ashleigh Blue Color
G96 MOTO XT2531-2 (8+256) AB ASHLEIGH BLUE","NPR44,999","","https://cgdigital.com.np/product-moto-g96---8gb-ram-&-256gb-storage-%7C-ashleigh-blue-color-4531"
"1784116343-10232","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","CMF BUDs 2 - Dark Grey
B179 CMF BUDS 2 DARK GREY","NPR7,499","","https://cgdigital.com.np/product-buds-2---dark-grey-4526"
"1784116343-10233","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone (3a) Lite - 8GB RAM & 128GB Storage | White Color
A001T NOTHING PHONE (3A) LITE 8+128GB (WHITE)","NPR40,999","","https://cgdigital.com.np/product-phone-(3a)-lite---8gb-ram-&-128gb-storage-%7C-white-color-4523"
"1784116343-10234","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","Nothing Phone (3a) Lite - 8GB RAM & 128GB Storage | Black Color
A001T NOTHING PHONE (3A) LITE 8+128GB (BLACK)","NPR40,999","","https://cgdigital.com.np/product-phone-(3a)-lite---8gb-ram-&-128gb-storage-%7C-black-color-4521"
"1784116343-10235","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","AI+ AI+ Nova 5G (Sparkle Red) 6/128 GB
AI NOVA-0K","NPR18,499","","https://cgdigital.com.np/product-ai--nova-5g-(sparkle-red)-6-128-gb-4376"
"1784116343-10236","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","AI+ AI+ Pulse (Sparkle Red) 4/64 GB
AI PULSE-0K","NPR14,999","","https://cgdigital.com.np/product-ai--pulse-(sparkle-red)-4-64-gb-4375"
"1784116343-10237","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","AI+ AI+ Pulse (Pink) 4/64 GB
AI PULSE-0J","NPR14,999","","https://cgdigital.com.np/product-ai--pulse-(pink)-4-64-gb-4309"
"1784116343-10238","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","AI+ AI+ Pulse (Green) 4/64 GB
AI PULSE-0I","NPR14,999","","https://cgdigital.com.np/product-ai--pulse-(green)-4-64-gb-4308"
"1784116343-10239","https://cgdigital.com.np/","https://cgdigital.com.np/cat-mobile---accessories-7","AI+ AI+ Pulse (Purple) 4/64 GB
AI PULSE-0H","NPR14,999","","https://cgdigital.com.np/product-ai--pulse-(purple)-4-64-gb-4307"
